Item No,Item Description,Category,UOM,UOM Qty,Cost,Ext. Cost,Price,Ext. Price,Type,Status
3811,Furikake Nori Rice mix,EACH,EACH,1,12.75000,12.75000,14.25000,14.25000,Sales Inventory,Inactive
3812,Old Bay Season,EACH,EACH,1,2.06000,2.06000,2.40000,2.40000,Discontinued,Inactive
3812,Old Bay Season,EACH,CS12,12,2.06000,24.72000,28.80000,345.60000,Discontinued,Inactive
3818,Wheat Grain 44lb,EACH,EACH,1,411.33000,411.33000,446.00000,446.00000,Discontinued,Inactive
3820,Kosher Ginger,EACH,EACH,1,29.00000,29.00000,72.57000,72.57000,Sales Inventory,Active
3825,Kosher Wasabi 1KG,EACH,EACH,1,7.50000,7.50000,25.38000,25.38000,Sales Inventory,Active
3830,Kosher Nori 12/30sh,CS,CS,1,141.00000,141.00000,147.18000,147.18000,Sales Inventory,Active
3835,Kosher Soy,CS,CS,1,14.00000,14.00000,16.50000,16.50000,Discontinued,Inactive
3840,Natural Ginger 20LB,EACH,EACH,1,30.00000,30.00000,38.57000,38.57000,Sales Inventory,Active
3850,Natural Wasabi 2.2LB,BAG,CS16,16,5.47000,87.52000,128.30000,2052.80000,Sales Inventory,Active
3850,Natural Wasabi 2.2LB,BAG,BAG,1,5.47000,5.47000,8.02000,8.02000,Sales Inventory,Active
3860,Natural Vin Orange 5.28gal,CS,CS,1,30.36000,30.36000,33.75000,33.75000,Sales Inventory,Active
3870,Beet Root Chips,BAG,BAG,1,28.25000,28.25000,0.01000,0.01000,Sales Inventory,Active
3871,Okra Chips,BAG,BAG,1,24.55000,24.55000,0.01000,0.01000,Sales Inventory,Active
3999,Vegetarian Oyster Sauce 4/CS,BOT,BOT,1,5.59000,5.59000,6.25000,6.25000,Sales Inventory,Active
4192,Yamachan Ramen 40/CS,CS,CS,1,20.80000,20.80000,22.59000,22.59000,Sales Inventory,Active
4777,CH-82 Fold Tray,PK,PK,1,2.55000,2.55000,4.65000,4.65000,Sales Inventory,Active
4777,CH-82 Fold Tray,PK,CS16,16,2.55000,40.80000,74.40000,1190.40000,Sales Inventory,Active
4998,16 oz MIC Bowl Set 50 pcs,PK,PK,1,0.00000,0.00000,16.65000,16.65000,Sales Inventory,Active
5110,FET 1.0 Eco Tray Body 100pc,PK,PK,1,14.00000,14.00000,9.35000,9.35000,Sales Inventory,Active
5110,FET 1.0 Eco Tray Body 100pc,PK,CS8,8,14.00000,112.00000,74.80000,598.40000,Sales Inventory,Active
5111,FET 1.0 Eco Tray Lid 50pc,PK,CS16,16,3.95000,63.20000,58.96000,943.36000,Sales Inventory,Active
5111,FET 1.0 Eco Tray Lid 50pc,PK,PK,1,3.95000,3.95000,3.75000,3.75000,Sales Inventory,Active
5115,FET  1.5 Eco Tray Body 100pc,PK,PK,1,18.42000,18.42000,10.01000,10.01000,Sales Inventory,Active
5115,FET  1.5 Eco Tray Body 100pc,PK,CS8,8,18.42000,147.36000,78.67000,629.36000,Sales Inventory,Active
5116,FET-1.5 Eco Tray Lid 50pc,PK,PK,1,4.56000,4.56000,4.50000,4.50000,Sales Inventory,Active
5116,FET-1.5 Eco Tray Lid 50pc,PK,CS16,16,4.56000,72.96000,70.75000,1132.00000,Sales Inventory,Active
5125,AFC H1 Heart Cont Body 20 PC,PK,PK,1,6.77000,6.77000,9.86000,9.86000,Sales Inventory,Active
5125,AFC H1 Heart Cont Body 20 PC,PK,CS20,20,6.77000,135.40000,193.60000,3872.00000,Sales Inventory,Active
5130,AFC H1 Heart Lid 20 PC,PK,PK,1,5.31000,5.31000,7.39000,7.39000,Sales Inventory,Active
5130,AFC H1 Heart Lid 20 PC,PK,CS20,20,5.31000,106.20000,145.20000,2904.00000,Sales Inventory,Active
5135,AFC-D1 Poke  Bowl Body 50pc PK,PK,PK,1,5.08000,5.08000,7.20000,7.20000,Discontinued,Inactive
5135,AFC-D1 Poke  Bowl Body 50pc PK,PK,CS12,12,5.08000,60.96000,86.40000,1036.80000,Discontinued,Inactive
5140,AFC-D1 Poke Bowl Lid 50pc PK,PK,PK,1,3.57000,3.57000,5.62000,5.62000,Discontinued,Inactive
5140,AFC-D1 Poke Bowl Lid 50pc PK,PK,CS12,12,3.57000,42.84000,67.44000,809.28000,Discontinued,Inactive
5145,AFC-16 Clear Body,PK,PK,1,2.91000,2.91000,5.05000,5.05000,Sales Inventory,Active
5145,AFC-16 Clear Body,PK,CS24,24,2.91000,69.84000,119.06000,2857.44000,Sales Inventory,Active
5150,AFC-16 Lid  Pack,PK,CS24,24,2.37000,56.88000,95.30000,2287.20000,Sales Inventory,Active
5150,AFC-16 Lid  Pack,PK,PK,1,2.37000,2.37000,4.04000,4.04000,Sales Inventory,Active
5155,AFC-4 Blue Body Pack,PK,PK,1,2.72000,2.72000,4.76000,4.76000,Sales Inventory,Active
5155,AFC-4 Blue Body Pack,PK,CS24,24,2.72000,65.28000,112.20000,2692.80000,Sales Inventory,Active
